,0
0,3.8655769999999996
1,3.875783733333333
2,4.588304
3,3.8613062
4,2.7536333999999996
5,3.7170835999999996
6,3.5090406666666665
7,3.849014733333333
8,2.9291228
9,3.9836269333333334
10,3.274468266666667
11,2.789615866666667
12,3.2530422666666667
13,2.893808733333333
14,2.921269
15,2.531853533333334
16,3.555090466666667
17,3.8729324000000003
18,3.226813
19,2.897987066666666
20,2.7611243999999995
21,2.785811466666667
22,2.195515666666667
23,3.753884466666667
