,0
0,5.722905799999999
1,4.530208266666666
2,3.892990733333334
3,3.9490199333333336
4,3.8212235333333333
5,3.2085286666666666
6,3.6132042666666666
7,2.837799733333333
8,3.9340523333333333
9,2.295664666666667
10,2.5170997999999996
11,3.5670319333333333
12,2.5831641999999992
13,2.2510779999999997
14,2.1479980000000003
15,2.0704488
16,3.7612305999999998
17,3.220979733333334
18,3.2727754
19,3.8725481333333334
20,3.286705866666667
21,3.373966333333334
22,8.754190533333334
23,2.568257666666667
