,0
0,3.5857473333333334
1,3.5857473333333334
2,3.1907325333333336
3,2.8527526666666665
4,2.387995666666667
5,2.575310266666667
6,2.8840435333333336
7,2.3211144666666663
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,3.833034466666667
17,2.176483466666667
18,2.1020362666666665
19,2.2433126666666667
20,1.9233284666666666
21,2.6858086000000005
22,2.5120953333333333
23,2.8163282
