,0
0,5.382105266666667
1,3.7817074
2,3.180291466666667
3,2.5489415333333336
4,2.7857211999999993
5,2.3175218666666666
6,2.6807552666666665
7,3.2516990666666663
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,2.7630946666666665
17,2.844128066666666
18,2.9671337333333327
19,2.6109078666666665
20,2.3276950666666663
21,2.318801933333333
22,2.4414348
23,2.4859354000000002
